seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
4,64,PRL,medium,adi,279220724,15,0,4,69695197,8910815,5240773,5945385,3769336,8,2,2965430,8
4,64,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,64,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,5,0,0,8
4,64,PRL,medium,cholesky,107626427,10,0,4,31476040,684160,5252,683233,568951,0,0,927,8
4,64,PRL,medium,correlation,84441047,17,0,4,11743828,11309379,38780,10791915,4123010,247,5,517464,8
4,64,PRL,medium,covariance,84246150,10,0,4,11605438,11351404,39424,10733065,3182315,241,1,618339,8
4,64,PRL,medium,deriche,29070024,18,0,4,3956939,1572677,777599,1488197,913353,13,7,84480,8
4,64,PRL,medium,doitgen,74304237,7,0,4,21612405,347599,9166,304010,158361,2,1,43589,8
4,64,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
4,64,PRL,medium,fdtd-2d,205704127,8,0,4,64730641,2077961,898530,2047342,1494337,0,0,30619,8
4,64,PRL,medium,floyd-warshall,1884907994,4,0,4,375123068,7782912,7654639,7773827,7750573,0,0,9085,8
4,64,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
4,64,PRL,medium,gemver,5935614,10,0,4,1767506,154496,10347,127471,23088,2,2,27025,8
4,64,PRL,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,0,0,0,8
4,64,PRL,medium,gramschmidt,144281270,14,0,4,21519656,18824344,5800287,15162172,12616380,0,0,3662172,8
4,64,PRL,medium,heat-3d,322407516,13,0,4,86173322,2214680,730918,2056034,1156960,0,0,158646,8
4,64,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
4,64,PRL,medium,jacobi-2d,246462710,9,0,4,72256162,1548639,775332,1534797,1140870,0,0,13842,8
4,64,PRL,medium,lu,214449590,7,0,4,47786947,16292453,17744,15319857,13137834,0,0,972596,8
4,64,PRL,medium,ludcmp,194877950,14,0,4,26933233,16294567,17641,14785700,12396664,5,3,1508867,8
4,64,PRL,medium,mvt,3207215,4,0,4,823902,136898,175,136898,136898,0,0,0,8
4,64,PRL,medium,nussinov,337120268,18,0,4,48383418,14863835,13173,14242218,10548779,1,0,621617,8
4,64,PRL,medium,seidel-2d,270759711,8,0,4,63085271,992730,990229,992703,974625,0,0,27,8
4,64,PRL,medium,symm,77519117,7,0,4,22499088,6348914,1662149,6293591,5357795,0,0,55323,8
4,64,PRL,medium,syr2k,104825474,6,0,4,26305009,8456833,10120,8383877,7267299,0,0,72956,8
4,64,PRL,medium,syrk,70025237,4,0,4,20462270,2731572,8336,2676280,2283204,0,0,55292,8
4,64,PRL,medium,trisolv,804399,4,0,4,235798,5202,50,5202,5202,1,1,0,8
4,64,PRL,medium,trmm,48382473,6,0,4,8529673,5894328,3520,5841059,4965131,0,0,53269,8
4,64,SHEL,medium,2mm,155021442,9,0,4,36789397,7442005,9548,6812194,3087451,1,1,629811,8
4,64,SHEL,medium,3mm,229121806,12,0,4,56715103,11796797,14347,10865579,5126925,0,0,931218,8
4,64,SHEL,medium,adi,279224115,14,0,4,70634800,7971912,5209899,7580160,5485107,308,103,391752,8
4,64,SHEL,medium,correlation,84441092,16,0,4,11699140,11354067,39459,10733857,2885298,246,4,620210,8
4,64,SHEL,medium,covariance,84246182,11,0,4,11588358,11368484,39756,10712396,2711400,241,1,656088,8
4,64,SHEL,medium,deriche,29070094,18,0,4,4037196,1492424,777432,1483040,1062181,17,9,9384,8
4,64,SHEL,medium,fdtd-2d,205772725,14,0,4,64805375,2068037,898599,2062005,1346559,408,3,6032,8
4,64,SHEL,medium,gemver,5935259,9,0,4,1776079,145923,10240,140758,66336,2,2,5165,8
4,64,SHEL,medium,heat-3d,322399507,14,0,4,85709537,2089565,729909,2038136,692454,100,100,51429,8
4,64,SHEL,medium,jacobi-2d,246464910,9,0,4,72263138,1541663,775231,1536382,997481,0,0,5281,8
4,64,SHEL,medium,lu,214459194,11,0,4,52416388,11663012,32164,8802163,4058513,0,0,2860849,8
4,64,SHEL,medium,ludcmp,194887570,14,0,4,31574027,11654571,24482,8741405,3975128,5,3,2913166,8
4,64,SHEL,medium,mvt,3207235,6,0,4,825168,135632,203,131284,67925,0,0,4348,8
4,128,CLAM,medium,2mm,155021421,8,0,4,32881072,11350330,45421,6074428,5907175,1,1,5275902,8
4,128,CLAM,medium,3mm,229121775,10,0,4,49669789,18842111,77691,9742407,8776082,0,0,9099704,8
4,128,CLAM,medium,adi,279220724,15,0,4,69693034,8912978,5239019,5939455,3783142,8,2,2973523,8
4,128,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,128,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
4,128,CLAM,medium,cholesky,107626427,10,0,4,31477219,682981,5281,677015,355518,0,0,5966,8
4,128,CLAM,medium,correlation,84441047,17,0,4,11627727,11425480,40244,10696592,2594524,7,5,728888,8
4,128,CLAM,medium,covariance,84246150,10,0,4,11571765,11385077,40161,10678519,2708757,1,1,706558,8
4,128,CLAM,medium,deriche,29070024,18,0,4,3931607,1598009,777594,1110503,906925,13,7,487506,8
4,128,CLAM,medium,doitgen,74304237,7,0,4,21599273,360731,9977,292454,114069,2,1,68277,8
4,128,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
4,128,CLAM,medium,fdtd-2d,205704127,8,0,4,64730553,2078049,898533,2046249,1472492,0,0,31800,8
4,128,CLAM,medium,floyd-warshall,1884885398,4,0,4,375095280,7788104,7640006,7769236,5175907,0,0,18868,8
4,128,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
4,128,CLAM,medium,gemver,5935614,10,0,4,1731704,190298,11400,24010,23643,402,27,166288,8
4,128,CLAM,medium,gesummv,1066511,4,0,4,493183,7819,52,7819,7819,250,0,0,8
4,128,CLAM,medium,gramschmidt,144281270,14,0,4,21509333,18834667,5800504,15120228,12579942,0,0,3714439,8
4,128,CLAM,medium,heat-3d,322407516,13,0,4,86139141,2248861,731337,2035253,1137762,0,0,213608,8
4,128,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,2,1,0,8
4,128,CLAM,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
4,128,CLAM,medium,lu,214449590,7,0,4,48123402,15955998,61200,9367621,9305645,0,0,6588377,8
4,128,CLAM,medium,ludcmp,194877950,14,0,4,27535614,15692186,34300,9144328,9080814,5,3,6547858,8
4,128,CLAM,medium,mvt,3207215,4,0,4,803896,156904,646,95031,10837,0,0,61873,8
4,128,CLAM,medium,nussinov,337120268,18,0,4,48860120,14387133,24999,12216569,6241033,1,0,2170564,8
4,128,CLAM,medium,seidel-2d,270759711,8,0,4,63084023,993978,990120,991544,537551,0,0,2434,8
4,128,CLAM,medium,symm,77519117,7,0,4,22490970,6357032,1569664,5417953,2207915,0,0,939079,8
4,128,CLAM,medium,syr2k,104825474,6,0,4,26456501,8305341,81352,7377666,3238145,0,0,927675,8
4,128,CLAM,medium,syrk,70025237,4,0,4,20658604,2535238,79297,1624741,617823,0,0,910497,8
4,128,CLAM,medium,trisolv,804399,4,0,4,235723,5277,50,5277,5277,1,1,0,8
4,128,CLAM,medium,trmm,48382473,6,0,4,8545367,5878634,10845,4887810,1891359,0,0,990824,8
4,128,C-SHEL,medium,2mm,155021442,9,0,4,36791438,7439964,9652,6814303,3069437,1,1,625661,8
4,128,C-SHEL,medium,3mm,229121806,12,0,4,56680991,11830909,15385,10775319,4700295,0,0,1055590,8
4,128,C-SHEL,medium,adi,279224115,14,0,4,69453106,9153606,5183121,9135064,8981632,308,102,18542,8
4,128,C-SHEL,medium,correlation,84441092,16,0,4,11718488,11334719,39104,10762968,3159299,7,5,571751,8
4,128,C-SHEL,medium,covariance,84246182,11,0,4,11596843,11359999,39595,10726345,2830820,1,1,633654,8
4,128,C-SHEL,medium,deriche,29070094,18,0,4,4021882,1507738,687316,1500413,1144684,17,9,7325,8
4,128,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64798861,2074551,898482,2064551,1598730,508,103,10000,8
4,128,C-SHEL,medium,gemver,5935259,9,0,4,1753941,168061,10172,167845,161202,402,27,216,8
4,128,C-SHEL,medium,heat-3d,322399507,14,0,4,85712616,2086486,729896,2042112,737602,0,0,44374,8
4,128,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72260653,1544148,775249,1537731,1179697,0,0,6417,8
4,128,C-SHEL,medium,lu,214459194,11,0,4,52413656,11665744,32527,8764912,4010078,0,0,2900832,8
4,128,C-SHEL,medium,ludcmp,194887570,14,0,4,31563617,11664981,24744,8767691,4005369,5,3,2897290,8
4,128,C-SHEL,medium,mvt,3207235,6,0,4,794900,165900,176,165793,154806,0,0,107,8
4,128,PRL,medium,2mm,155021421,8,0,4,33487857,10743545,5833,10597519,9425383,1,1,146026,8
4,128,PRL,medium,3mm,229121775,10,0,4,49223463,19288437,9595,18972092,17176955,0,0,316345,8
4,128,PRL,medium,adi,279220724,15,0,4,69752249,8853763,5238118,6052751,3821460,8,2,2801012,8
4,128,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,128,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
4,128,PRL,medium,cholesky,107626427,10,0,4,31475638,684562,5247,683743,619314,0,0,819,8
4,128,PRL,medium,correlation,84441047,17,0,4,11719368,11333839,38550,10826575,3897935,7,5,507264,8
4,128,PRL,medium,covariance,84246150,10,0,4,11640045,11316797,38777,10786847,3679604,1,1,529950,8
4,128,PRL,medium,deriche,29070024,18,0,4,3955489,1574127,753710,1483795,912854,13,7,90332,8
4,128,PRL,medium,doitgen,74304237,7,0,4,21612043,347961,9176,303195,154489,2,1,44766,8
4,128,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
4,128,PRL,medium,fdtd-2d,205704127,8,0,4,64730768,2077834,898537,2047725,1503090,0,0,30109,8
4,128,PRL,medium,floyd-warshall,1884876701,4,0,4,375090718,7783969,7632580,7778235,5955288,0,0,5734,8
4,128,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
4,128,PRL,medium,gemver,5935614,10,0,4,1765326,156676,10381,124206,22522,402,27,32470,8
4,128,PRL,medium,gesummv,1066511,4,0,4,493183,7819,52,7819,7819,250,0,0,8
4,128,PRL,medium,gramschmidt,144281270,14,0,4,21519409,18824591,5800507,15151558,12607505,0,0,3673033,8
4,128,PRL,medium,heat-3d,322407516,13,0,4,86181985,2206017,730666,2089459,1186195,0,0,116558,8
4,128,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,2,1,0,8
4,128,PRL,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
4,128,PRL,medium,lu,214449590,7,0,4,47793216,16286184,17802,15290102,13081092,0,0,996082,8
4,128,PRL,medium,ludcmp,194877950,14,0,4,26940443,16287357,16439,15127817,12823643,5,3,1159540,8
4,128,PRL,medium,mvt,3207215,4,0,4,825189,135611,176,135592,134672,0,0,19,8
4,128,PRL,medium,nussinov,337120268,18,0,4,48482027,14765226,14231,14014868,10044777,1,0,750358,8
4,128,PRL,medium,seidel-2d,270759711,8,0,4,63085700,992301,989800,992301,992301,0,0,0,8
4,128,PRL,medium,symm,77519117,7,0,4,22501813,6346189,1659067,6287559,5319690,0,0,58630,8
4,128,PRL,medium,syr2k,104825474,6,0,4,26246900,8514942,9805,8443608,7293713,0,0,71334,8
4,128,PRL,medium,syrk,70025237,4,0,4,20462675,2731167,8012,2677206,2287106,0,0,53961,8
4,128,PRL,medium,trisolv,804399,4,0,4,235723,5277,50,5277,5277,1,1,0,8
4,128,PRL,medium,trmm,48382473,6,0,4,8540399,5883602,3535,5827611,4924619,0,0,55991,8
4,128,SHEL,medium,2mm,155021442,9,0,4,36792879,7438523,9596,6827104,3153642,1,1,611419,8
4,128,SHEL,medium,3mm,229121806,12,0,4,56686220,11825680,15176,10787718,4749502,0,0,1037962,8
4,128,SHEL,medium,adi,279224115,14,0,4,70648150,7958562,5209092,7617806,5648842,308,102,340756,8
4,128,SHEL,medium,correlation,84441092,16,0,4,11711553,11341654,39189,10751915,3054225,7,5,589739,8
4,128,SHEL,medium,covariance,84246182,11,0,4,11596659,11360183,39597,10725288,2835504,1,1,634895,8
4,128,SHEL,medium,deriche,29070094,18,0,4,4036531,1493089,672641,1482135,929240,17,9,10954,8
4,128,SHEL,medium,fdtd-2d,205772725,14,0,4,64805581,2067831,898619,2062612,1391112,508,103,5219,8
4,128,SHEL,medium,gemver,5935259,9,0,4,1775395,146607,10260,139127,45660,402,27,7480,8
4,128,SHEL,medium,heat-3d,322399507,14,0,4,85712616,2086486,729896,2042112,737602,0,0,44374,8
4,128,SHEL,medium,jacobi-2d,246464910,9,0,4,72264559,1540242,775259,1537357,1116564,0,0,2885,8
4,128,SHEL,medium,lu,214459194,11,0,4,52413127,11666273,32643,8780994,4034041,0,0,2885279,8
4,128,SHEL,medium,ludcmp,194887570,14,0,4,31571926,11656672,24397,8761945,3996660,5,3,2894727,8
4,128,SHEL,medium,mvt,3207235,6,0,4,825327,135473,203,131718,74106,0,0,3755,8
4,256,CLAM,medium,2mm,155021421,8,0,4,32768911,11462491,45339,6186833,6019982,1,1,5275658,8
4,256,CLAM,medium,3mm,229121775,10,0,4,49706066,18805834,76661,9814805,8779492,0,0,8991029,8
4,256,CLAM,medium,adi,279220724,15,0,4,69695073,8910939,5240830,5945396,3788807,8,2,2965543,8
4,256,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,256,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
4,256,CLAM,medium,cholesky,107626427,10,0,4,31477548,682652,5318,673291,225643,399,0,9361,8
4,256,CLAM,medium,correlation,84441047,17,0,4,11597834,11455373,40918,10655786,2349895,726,244,799587,8
4,256,CLAM,medium,covariance,84246150,10,0,4,11571765,11385077,40161,10678519,2708757,241,1,706558,8
4,256,CLAM,medium,deriche,29070024,18,0,4,3931593,1598023,777605,1109164,906945,13,7,488859,8
4,256,CLAM,medium,doitgen,74304237,7,0,4,21601998,358006,9807,295096,123041,2,1,62910,8
4,256,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
4,256,CLAM,medium,fdtd-2d,205704127,8,0,4,64730279,2078323,898533,2045989,1480380,0,0,32334,8
4,256,CLAM,medium,floyd-warshall,1884886795,4,0,4,375096913,7787868,7641252,7770348,5269202,0,0,17520,8
4,256,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
4,256,CLAM,medium,gemver,5935614,10,0,4,1723956,198046,11427,31760,31372,402,2,166286,8
4,256,CLAM,medium,gesummv,1066511,4,0,4,493179,7823,57,7823,7823,0,0,0,8
4,256,CLAM,medium,gramschmidt,144281270,14,0,4,21491591,18852409,5644743,15138877,12593534,240,240,3713532,8
4,256,CLAM,medium,heat-3d,322407516,13,0,4,86163535,2224467,731065,2043027,1145797,0,0,181440,8
4,256,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,399,2,0,8
4,256,CLAM,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
4,256,CLAM,medium,lu,214449590,7,0,4,48040419,16038981,60990,9450142,9389921,0,0,6588839,8
4,256,CLAM,medium,ludcmp,194877950,14,0,4,27307184,15920616,34214,9326190,9250483,1601,833,6594426,8
4,256,CLAM,medium,mvt,3207215,4,0,4,801106,159694,739,89844,10583,0,0,69850,8
4,256,CLAM,medium,nussinov,337120268,18,0,4,48862132,14385121,25434,12173055,6183492,1,0,2212066,8
4,256,CLAM,medium,seidel-2d,270759711,8,0,4,63083190,994811,990181,990896,507869,0,0,3915,8
4,256,CLAM,medium,symm,77519117,7,0,4,22487919,6360083,4716482,5411788,2198743,0,0,948295,8
4,256,CLAM,medium,syr2k,104825474,6,0,4,26449878,8311964,83821,7350855,3158973,0,0,961109,8
4,256,CLAM,medium,syrk,70025237,4,0,4,20648680,2545162,83959,1566636,571682,0,0,978526,8
4,256,CLAM,medium,trisolv,804399,4,0,4,235820,5180,55,5180,5180,1,1,0,8
4,256,CLAM,medium,trmm,48382473,6,0,4,8551740,5872261,10697,4900630,1931002,0,0,971631,8
4,256,C-SHEL,medium,2mm,155021442,9,0,4,36796527,7434875,9368,6826405,3159434,1,1,608470,8
4,256,C-SHEL,medium,3mm,229121806,12,0,4,56691474,11820426,15087,10800917,4841035,0,0,1019509,8
4,256,C-SHEL,medium,adi,279224115,14,0,4,69584839,9021873,5185228,9001153,8834500,608,314,20720,8
4,256,C-SHEL,medium,correlation,84441092,16,0,4,11708462,11344745,39289,10749541,3028934,487,5,595204,8
4,256,C-SHEL,medium,covariance,84246182,11,0,4,11562069,11394773,40216,10672345,2415394,241,1,722428,8
4,256,C-SHEL,medium,deriche,29070094,18,0,4,3989067,1540553,775203,1535554,1233346,17,10,4999,8
4,256,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64797971,2075441,898473,2062918,1574770,608,103,12523,8
4,256,C-SHEL,medium,gemver,5935259,9,0,4,1754004,167998,10331,167867,162298,802,52,131,8
4,256,C-SHEL,medium,heat-3d,322399507,14,0,4,85713190,2085912,729890,2053429,1016258,100,100,32483,8
4,256,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72256247,1548554,775355,1534802,1144989,0,0,13752,8
4,256,C-SHEL,medium,lu,214459194,11,0,4,52421466,11657934,32052,8797887,4049214,0,0,2860047,8
4,256,C-SHEL,medium,ludcmp,194887570,14,0,4,31567568,11661030,24364,8782080,4025373,404,195,2878950,8
4,256,C-SHEL,medium,mvt,3207235,6,0,4,793085,167715,176,167452,159456,0,0,263,8
4,256,PRL,medium,2mm,155021421,8,0,4,33473649,10757753,6697,10506073,8838969,1,1,251680,8
4,256,PRL,medium,3mm,229121775,10,0,4,49218659,19293241,9738,18948011,17041683,0,0,345230,8
4,256,PRL,medium,adi,279220724,15,0,4,69747303,8858709,5238496,6044563,3814371,8,2,2814146,8
4,256,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,256,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
4,256,PRL,medium,cholesky,107626427,10,0,4,31475150,685050,5229,684236,569755,399,0,814,8
4,256,PRL,medium,correlation,84441047,17,0,4,11694003,11359204,39147,10784480,3457428,726,244,574724,8
4,256,PRL,medium,covariance,84246150,10,0,4,11665249,11291593,38281,10827717,4173492,241,1,463876,8
4,256,PRL,medium,deriche,29070024,18,0,4,3955597,1574019,753601,1484354,912752,13,7,89665,8
4,256,PRL,medium,doitgen,74304237,7,0,4,21616613,343391,8867,307925,176989,2,1,35466,8
4,256,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
4,256,PRL,medium,fdtd-2d,205704127,8,0,4,64731117,2077485,898531,2051427,1571335,0,0,26058,8
4,256,PRL,medium,floyd-warshall,1884881606,4,0,4,375094243,7785349,7636796,7775516,5632884,0,0,9833,8
4,256,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
4,256,PRL,medium,gemver,5935614,10,0,4,1770641,151361,10271,131832,26015,402,2,19529,8
4,256,PRL,medium,gesummv,1066511,4,0,4,493187,7815,51,7815,7815,0,0,0,8
4,256,PRL,medium,gramschmidt,144281270,14,0,4,21518392,18825608,5624907,15258853,12701050,240,240,3566755,8
4,256,PRL,medium,heat-3d,322407516,13,0,4,86204938,2183064,730416,2094729,1241908,0,0,88335,8
4,256,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,399,2,0,8
4,256,PRL,medium,jacobi-2d,246462710,9,0,4,72256542,1548259,775350,1535456,1160696,0,0,12803,8
4,256,PRL,medium,lu,214449590,7,0,4,47783601,16295799,17496,15321469,13137805,0,0,974330,8
4,256,PRL,medium,ludcmp,194877950,14,0,4,26389318,16838482,28630,12210802,10820462,1601,660,4627680,8
4,256,PRL,medium,mvt,3207215,4,0,4,825581,135219,176,135199,134198,0,0,20,8
4,256,PRL,medium,nussinov,337120268,18,0,4,48480764,14766489,14148,14011861,10034454,1,0,754628,8
4,256,PRL,medium,seidel-2d,270759711,8,0,4,63085700,992301,989790,992301,992301,0,0,0,8
4,256,PRL,medium,symm,77519117,7,0,4,22466658,6381344,4686057,6298693,5105288,0,0,82651,8
4,256,PRL,medium,syr2k,104825474,6,0,4,26261773,8500069,10809,8421459,7172627,0,0,78610,8
4,256,PRL,medium,syrk,70025237,4,0,4,20479958,2713884,9258,2648795,2207094,0,0,65089,8
4,256,PRL,medium,trisolv,804399,4,0,4,235828,5172,50,5172,5172,1,1,0,8
4,256,PRL,medium,trmm,48382473,6,0,4,8529673,5894328,3520,5841059,4965131,0,0,53269,8
4,256,SHEL,medium,2mm,155021442,9,0,4,36803338,7428064,9307,6839178,3215251,1,1,588886,8
4,256,SHEL,medium,3mm,229121806,12,0,4,56697335,11814565,14660,10817933,4944749,0,0,996632,8
4,256,SHEL,medium,adi,279224115,14,0,4,70642263,7964449,5209328,7602755,5598289,608,344,361694,8
4,256,SHEL,medium,correlation,84441092,16,0,4,11709529,11343678,39162,10750269,3036477,487,5,593409,8
4,256,SHEL,medium,covariance,84246182,11,0,4,11563311,11393531,40209,10673246,2412931,241,1,720285,8
4,256,SHEL,medium,deriche,29070094,18,0,4,4035659,1493961,777543,1480722,945537,17,9,13239,8
4,256,SHEL,medium,fdtd-2d,205772725,14,0,4,64804359,2069053,898724,2062390,1264316,608,103,6663,8
4,256,SHEL,medium,gemver,5935259,9,0,4,1775203,146799,10345,139122,44515,802,52,7677,8
4,256,SHEL,medium,heat-3d,322399507,14,0,4,85712769,2086333,729875,2054767,1058408,100,100,31566,8
4,256,SHEL,medium,jacobi-2d,246464910,9,0,4,72263368,1541433,775224,1536578,1020466,0,0,4855,8
4,256,SHEL,medium,lu,214459194,11,0,4,52413643,11665757,32425,8801295,4059090,0,0,2864462,8
4,256,SHEL,medium,ludcmp,194887570,14,0,4,31571818,11656780,24334,8799079,4045932,404,207,2857701,8
4,256,SHEL,medium,mvt,3207235,6,0,4,825151,135649,215,131401,65747,0,0,4248,8
4,512,CLAM,medium,2mm,155021421,8,0,4,32929053,11302349,45403,6027517,5860439,1,1,5274832,8
4,512,CLAM,medium,3mm,229121775,10,0,4,49652676,18859224,77210,9717767,8778695,0,0,9141457,8
4,512,CLAM,medium,adi,279220724,15,0,4,69664316,8941696,5230611,5905784,3750266,8,2,3035912,8
4,512,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,512,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
4,512,CLAM,medium,cholesky,107626427,10,0,4,31477463,682737,5292,676861,318838,399,0,5876,8
4,512,CLAM,medium,correlation,84441047,17,0,4,11610350,11442857,40871,10672028,2435505,726,259,770829,8
4,512,CLAM,medium,covariance,84246150,10,0,4,11545811,11411031,40641,10638949,2383165,1,1,772082,8
4,512,CLAM,medium,deriche,29070024,18,0,4,3931591,1598025,777609,1096992,906931,13,7,501033,8
4,512,CLAM,medium,doitgen,74304237,7,0,4,21601998,358006,9807,295096,123041,2,1,62910,8
4,512,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,419,23,0,8
4,512,CLAM,medium,fdtd-2d,205704127,8,0,4,64730568,2078034,898530,2046995,1482988,0,0,31039,8
4,512,CLAM,medium,floyd-warshall,1884886657,4,0,4,375095865,7788778,7641237,7769925,5163104,0,0,18853,8
4,512,CLAM,medium,gemm,127457413,6,0,4,41682146,645856,3131,643941,495713,0,0,1915,8
4,512,CLAM,medium,gemver,5935614,10,0,4,1731717,190285,11741,24000,23379,802,365,166285,8
4,512,CLAM,medium,gesummv,1066511,4,0,4,493225,7777,61,7777,7777,500,0,0,8
4,512,CLAM,medium,gramschmidt,144281270,14,0,4,21505894,18838106,5800490,15102485,12564083,240,240,3735621,8
4,512,CLAM,medium,heat-3d,322407516,13,0,4,86100732,2287270,732068,1956419,1106988,0,0,330851,8
4,512,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
4,512,CLAM,medium,jacobi-2d,246462710,9,0,4,72255783,1549018,775333,1535546,1131566,0,0,13472,8
4,512,CLAM,medium,lu,214449590,7,0,4,48234865,15844535,61054,9256289,9193906,0,0,6588246,8
4,512,CLAM,medium,ludcmp,194877950,14,0,4,27558278,15669522,34868,9121799,9057921,404,395,6547723,8
4,512,CLAM,medium,mvt,3207215,4,0,4,805359,155441,881,98276,11009,400,25,57165,8
4,512,CLAM,medium,nussinov,337120268,18,0,4,48860047,14387206,25144,12214434,6244494,500,31,2172772,8
4,512,CLAM,medium,seidel-2d,270759711,8,0,4,63085400,992601,990079,992545,916482,0,0,56,8
4,512,CLAM,medium,symm,77519117,7,0,4,22500631,6347371,4714538,5462101,2291979,0,0,885270,8
4,512,CLAM,medium,syr2k,104825474,6,0,4,26451974,8309868,84192,7338864,3144257,0,0,971004,8
