00000000,ffffffff,fdffffff,ffffffff,efbeff9f,fdbffebf,efadffff,fbffdffd,00000000,00000000,00000000,00000000,0000a7ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffeffaf,ffdeffad,ffbfdffd,fbbfd7ff,00000000,00000000,00000000,00000000,0000a8ff,00000000,00000000,00000000
00000000,ffffffff,ffefffff,ffffffff,ffbef6bf,fdf7ffb7,fbbffffe,fbff1ffd,00000000,00000000,00000000,00000000,0000a9ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,fffffffe,fffc5faf,ffff9fbf,fdbfffdf,fbffcfff,00000000,00000000,00000000,00000000,0000aaff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,dffefdb7,ffbfefaf,ffbf7fff,feffdf7b,00000000,00000000,00000000,00000000,0000abff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,efffffff,fffefdbf,ffefffef,df9ffffd,fbfffcfb,00000000,00000000,00000000,00000000,0000acff,00000000,00000000,00000000
00000000,ffffffff,ffdfffff,ffffffff,fffeffaf,ffffffff,ffbfbefd,ffffddff,00000000,00000000,00000000,00000000,0000adff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffeffaf,ffbfffbf,ffbffeee,fffff5ff,00000000,00000000,00000000,00000000,0000aeff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fdfeffbd,ffbfffef,fbbffebe,fffffd7f,00000000,00000000,00000000,00000000,0000afff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffeffbf,fffffeff,ffbebefa,fbffb5ff,00000000,00000000,00000000,00000000,0000b0ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fdfefdbf,ffffffff,fbbffefa,fffbfdff,00000000,00000000,00000000,00000000,0000b1ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,dffeffbf,ffff7fbf,ffbe7efe,ffffcd7f,00000000,00000000,00000000,00000000,0000b2ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffeffbf,fbffffff,bdbffaec,fffffdf7,00000000,00000000,00000000,00000000,0000b3ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fcfeb7b7,feff5fff,ffbffefe,fdfffdf9,00000000,00000000,00000000,00000000,0000b4ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffeffbf,fffffeff,fbbffefe,f7bfddff,00000000,00000000,00000000,00000000,0000b5ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffef7bf,ffefdfbf,ffbff6fe,7ffffcff,00000000,00000000,00000000,00000000,0000b6ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffcfeff,ffcbeffd,fdffbef6,fffffdff,00000000,00000000,00000000,00000000,0000b7ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,fff7ffff,fffebfff,df51effd,fffff6fe,fffffdef,00000000,00000000,00000000,00000000,0000b8ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffeffff,df5f7fff,fffffbbe,fffffdcf,00000000,00000000,00000000,00000000,0000b9ff,00000000,00000000,00000000
00000000,fffbffff,ffffffff,ffffffff,fefeffdf,ffd5f7ff,fffefffe,ff77fcef,00000000,00000000,00000000,00000000,0000baff,00000000,00000000,00000000
00000000,ffffffff,bfffffff,ffffffff,fff6ffff,7fddf77e,fffffffe,ffffddeb,00000000,00000000,00000000,00000000,0000bbff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffe7bff,ffddfbf9,fdffffce,ffffddeb,00000000,00000000,00000000,00000000,0000bcff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ebfeffff,ffddfbfb,bffffffe,ff7ff9ed,00000000,00000000,00000000,00000000,0000bdff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,efbeffff,dfdffffe,fffefffe,fffffdc7,00000000,00000000,00000000,00000000,0000beff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,6fde3fff,ffd7fbff,ffffffde,fffffdef,00000000,00000000,00000000,00000000,0000bfff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fff6bfff,7fd7fbff,ffbffffe,ffff91ef,00000000,00000000,00000000,00000000,0000c0ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,eff637ff,ffdfeeff,fffffff4,fffff9ef,00000000,00000000,00000000,00000000,0000c1ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,cffabfff,ffdffffe,ff7fffec,fffffdee,00000000,00000000,00000000,00000000,0000c2ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,affe3dff,ffdfffff,fffffffe,fffffcec,00000000,00000000,00000000,00000000,0000c3ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ff9e37ff,7fdfffff,fffffff6,7fbfedee,00000000,00000000,00000000,00000000,0000c4ff,00000000,00000000,00000000
00000000,ffffffff,ffffbfff,ffffffff,fffebffd,fedfffff,ddffff7e,fbbffdfb,00000000,00000000,00000000,00000000,0000c5ff,00000000,00000000,00000000
00000000,fff7ffff,ffffffff,ffffffff,ddfebfed,ffdffffb,dffffffe,eefffdff,00000000,00000000,00000000,00000000,0000c6ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffebffd,ffdf7fff,ffffffbe,bffffcff,00000000,00000000,00000000,00000000,0000c7ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,fffeffff,fff6bffd,ffdff8fe,fffffffe,fefffcfe,00000000,00000000,00000000,00000000,0000c8ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,fffffffe,ffdeaffd,dfdfff77,ffdfffde,6ffffeff,00000000,00000000,00000000,00000000,0000c9ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffcbff9,ffdfff7f,fff77ffe,fffffdff,00000000,00000000,00000000,00000000,0000caff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffcbfed,efdfff7f,ff7ffffe,bffeffff,00000000,00000000,00000000,00000000,0000cbff,00000000,00000000,00000000
00000000,fffffeff,ffffffff,ffffffff,ffffbffd,ffdffe7f,fff77cfe,bfffffef,00000000,00000000,00000000,00000000,0000ccff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffffbf75,ffdfbf7f,fffffffe,effffffa,00000000,00000000,00000000,00000000,0000cdff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,77f7bfff,efffffff,7fff7fee,efcdffff,00000000,00000000,00000000,00000000,0000ceff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7f7bbf7b,efdffbfd,ffffffee,eafdffbf,00000000,00000000,00000000,00000000,0000cfff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fffbffd,effffdff,ffbffeee,eaf9ffff,00000000,00000000,00000000,00000000,0000d0ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7dbfbfff,effffbfe,fff7d7ee,effdffff,00000000,00000000,00000000,00000000,0000d1ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fdfbfff,efdffffe,ffffffee,ede9ffff,00000000,00000000,00000000,00000000,0000d2ff,00000000,00000000,00000000
00000000,ffefffff,ffffffff,ffffffff,7fffbff7,efdfffeb,ffffffef,edfd7eff,00000000,00000000,00000000,00000000,0000d3ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,feffffff,7ffbbfff,affffeef,7fff7eef,effdffbf,00000000,00000000,00000000,00000000,0000d4ff,00000000,00000000,00000000
00000000,ffffffff,fdffffff,ffffffff,7ffdbffd,efff7def,fffffeeb,eefdffff,00000000,00000000,00000000,00000000,0000d5ff,00000000,00000000,00000000
00000000,ffffffff,fffffffe,ffffffff,7fffbffd,ef3ffeff,fffff6ef,eff9feff,00000000,00000000,00000000,00000000,0000d6ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fffbffd,efffdeff,fffefaef,eff8ffff,00000000,00000000,00000000,00000000,0000d7ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,3fffbfff,efbfdeff,7feffcef,effdfdfb,00000000,00000000,00000000,00000000,0000d8ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fffbbff,edffffff,bdc7feef,eff9ffff,00000000,00000000,00000000,00000000,0000d9ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7ff7bfff,efffffff,ffd7beef,effd7fdf,00000000,00000000,00000000,00000000,0000daff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7f7fbfff,edffdfcf,f5fffcef,effdffff,00000000,00000000,00000000,00000000,0000dbff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7df7bfff,cfffffd7,ffffbeeb,effdffff,00000000,00000000,00000000,00000000,0000dcff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fffbfff,efffffdf,fefffee3,efecfffd,00000000,00000000,00000000,00000000,0000ddff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7ff5bfff,effffbff,fffdfcef,effddfff,00000000,00000000,00000000,00000000,0000deff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7ff71dff,ef7ffbff,fffffeaf,efffffff,00000000,00000000,00000000,00000000,0000dfff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fbfbfff,af7fffff,fffffeef,ef7f7dff,00000000,00000000,00000000,00000000,0000e0ff,00000000,00000000,00000000
00000000,ffffffff,fffdffff,ffffffff,7fffbfff,af7ef7ff,fffffde7,efbfffff,00000000,00000000,00000000,00000000,0000e1ff,00000000,00000000,00000000
00000000,fffeffff,ffffffff,ffffffff,7ffbbfff,af7ffbf7,fffbffaf,ebbfffff,00000000,00000000,00000000,00000000,0000e2ff,00000000,00000000,00000000
00000000,ffffbfff,ffffffff,fffeffff,5fffb7df,af7edffe,fffffeef,effeffff,00000000,00000000,00000000,00000000,0000e3ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffdfffff,fbffbfff,af7fcffd,fe7fffef,effbffbf,00000000,00000000,00000000,00000000,0000e4ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffbfbfff,af7dffdf,ffffffef,fdfbffff,00000000,00000000,00000000,00000000,0000e5ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fbbbfff,af7fffff,fffeffe3,7dffff3f,00000000,00000000,00000000,00000000,0000e6ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffbfbffb,af77fbff,fffef7ed,fdb7ffff,00000000,00000000,00000000,00000000,0000e7ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffbb87ff,8b7ffffd,efffffef,fd7feffd,00000000,00000000,00000000,00000000,0000e8ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffbfbedf,2f3feffd,ffffffff,f5feefff,00000000,00000000,00000000,00000000,0000e9ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffff9eff,af4fcdff,ffffffff,fdffff7f,00000000,00000000,00000000,00000000,0000eaff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,7fffbeff,af6fffff,fdeffffd,fdffffff,00000000,00000000,00000000,00000000,0000ebff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,efefbebf,af7fffee,ffeffffd,fdfffeff,00000000,00000000,00000000,00000000,0000ecff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,f7fd3eff,ef7ffffe,dbefdd7f,fdffffff,00000000,00000000,00000000,00000000,0000edff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffef3eff,ef3f7f4f,dfefffef,f9feffff,00000000,00000000,00000000,00000000,0000eeff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,dfff3eff,af7fffff,5feffff7,ffedf77f,00000000,00000000,00000000,00000000,0000efff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ffff3eff,eb77fbeb,fbefffff,f7ffff77,00000000,00000000,00000000,00000000,0000f0ff,00000000,00000000,00000000
00000000,dfffffff,ffffffff,ffffffff,bfff3eff,e7f7ffff,fd2ff7ff,ffffff7f,00000000,00000000,00000000,00000000,0000f1ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,bfec3fff,aff75fff,ffefffff,fffdff3f,00000000,00000000,00000000,00000000,0000f2ff,00000000,00000000,00000000
00000000,f7ffffff,ffffffff,ffffffff,ffbe3fff,eff7ffff,dfef7f7f,eff5ff7f,00000000,00000000,00000000,00000000,0000f3ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffe3fef,e7b7ffdf,ffef3fff,f7ffff7f,00000000,00000000,00000000,00000000,0000f4ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffe3fef,eef7ffff,f5ebffff,fffffd7f,00000000,00000000,00000000,00000000,0000f5ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,fffe26ff,eff3fbfb,ffefffff,fffffd7f,00000000,00000000,00000000,00000000,0000f6ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,effe7fef,ffffffbf,7deffefd,ffbfedff,00000000,00000000,00000000,00000000,0000f7ff,00000000,00000000,00000000
00000000,ffffffff,ffffffff,ffffffff,ff7e7fef,ffffffff,efeffefd,ffbfd7f7,00000000,00000000,00000000,00000000,0000f8ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff7a7fef,fffdffff,dfeffebd,eff7ffbf,00000000,00000000,00000000,00000000,0000f9ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ddfcffef,ffffbfde,dfefbefd,ffffffff,00000000,00000000,00000000,00000000,0000faff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff5effef,dbfbbfde,ffeffefd,ffeffffb,00000000,00000000,00000000,00000000,0000fbff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fede7fef,ffffbfff,f7effecd,ffffffff,00000000,00000000,00000000,00000000,0000fcff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffeff6f,ffbf3ffd,ffefffed,fffedfef,00000000,00000000,00000000,00000000,0000fdff,00000000,00000000,00000000
ffffffff,ffffffff,7fffffff,ffffffff,fedeed67,ffffbfff,ffefffb9,feffffff,00000000,00000000,00000000,00000000,0000feff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff2fd7f,cfffbf7e,ffeffffd,ffffdfff,00000000,00000000,00000000,00000000,0000ffff,00000000,00000000,00000000
ffffffff,ffffdfff,ffffffff,ffffffff,ffdeed7f,efbfbffd,fbeffffd,ffffff7f,00000000,00000000,00000000,00000000,000100ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffffeff,ffde7d7f,fffbffff,dfedfbf0,feffffff,00000000,00000000,00000000,00000000,000101ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffe7d6d,f7ffff7f,dfefffbc,ffffffff,00000000,00000000,00000000,00000000,000102ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffeff7b,7fffffff,dfeff5bd,feffdf7f,00000000,00000000,00000000,00000000,000103ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff6ff7f,7fffffef,dfefffed,bfbffeff,00000000,00000000,00000000,00000000,000104ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff6ff7f,efdfdfdf,ceeffffd,ffffffff,00000000,00000000,00000000,00000000,000105ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,f7f6f97f,ffffffff,dfeffff4,ffffffff,00000000,00000000,00000000,00000000,000106ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff6df3e,77dfffff,feeffdf9,ffff7fff,00000000,00000000,00000000,00000000,000107ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff3edf7f,ffffffed,dffffffd,ffffffff,00000000,00000000,00000000,00000000,000108ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff7edf7f,ffdfaf6d,ffffdffd,ef7fefff,00000000,00000000,00000000,00000000,000109ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fe7edf7f,fef7efef,ffff5ff9,fffff3ff,00000000,00000000,00000000,00000000,00010aff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffedf7f,f6ffdf8f,ecffffbd,efffffff,00000000,00000000,00000000,00000000,00010bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffdfff,ffffffff,ffffdf7d,fefeffaf,eafffbfc,fffffdff,00000000,00000000,00000000,00000000,00010cff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dfbfdf7f,7ffebfe6,febffff4,bfffbffb,00000000,00000000,00000000,00000000,00010dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fefedffe,fffbffef,fffbdffc,fffdbfff,00000000,00000000,00000000,00000000,00010eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fff7dff6,f7bdffef,fffbdff4,fdffbf7f,00000000,00000000,00000000,00000000,00010fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,dff7dff7,fef9ffef,ffbffffc,ffffaffa,00000000,00000000,00000000,00000000,000110ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,f677ddff,ffffffee,ffb9ffbc,7effbfff,00000000,00000000,00000000,00000000,000111ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fff7dfff,ffffefef,fffffde4,ffbfbf7f,00000000,00000000,00000000,00000000,000112ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fdf7dfff,bfffffef,fdb7ff7c,ffffa75f,00000000,00000000,00000000,00000000,000113ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fff7d7eb,bfbfbfe7,ffffeffd,ffdfbfef,00000000,00000000,00000000,00000000,000114ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fff7f7fb,ffbeffef,fffff7f5,df3fff7f,00000000,00000000,00000000,00000000,000115ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,7de7f5fb,fbffffef,ff7ffffd,feefffff,00000000,00000000,00000000,00000000,000116ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fff7f7fb,bbbfdfef,efffeffd,fefff7df,00000000,00000000,00000000,00000000,000117ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fffff7fb,fbffff8e,f7fffffd,fffbffff,00000000,00000000,00000000,00000000,000118ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,5fff77fb,7bffffaf,ffffffff,5ffbffff,00000000,00000000,00000000,00000000,000119ff,00000000,00000000,00000000
ffffffff,fffff7ff,ffffffff,fffdffff,ffee77bb,f9effdaf,efffffff,fffffffe,00000000,00000000,00000000,00000000,00011aff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,7fff77fb,bbeffbaf,ffffffff,ffff77ef,00000000,00000000,00000000,00000000,00011bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffef,ffeb77fb,fb7fdfaf,fffffffd,fbf7fffe,00000000,00000000,00000000,00000000,00011cff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffedffff,ffff75f9,fbffffaf,f7ff7fff,fbffffff,00000000,00000000,00000000,00000000,00011dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fff777fb,79ffffaf,fffffff6,beeffeff,00000000,00000000,00000000,00000000,00011eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,febd7ffb,fbfffdaf,f7ffffef,efffffff,00000000,00000000,00000000,00000000,00011fff,00000000,00000000,00000000
ffffffff,fbffffff,ffffffff,fffdffff,ff9f7d7f,7bbfffbb,fdffebff,effeffff,00000000,00000000,00000000,00000000,000120ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,6f9bffff,fbbff7b7,fdfffbd9,ffefffff,00000000,00000000,00000000,00000000,000121ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,ffdbfffd,f9ff77b7,fdbf3bff,fffe7fff,00000000,00000000,00000000,00000000,000122ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,ffdf7fff,fba5f7af,fdbffbf6,dffffff7,00000000,00000000,00000000,00000000,000123ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,7f9bf73f,fffdf7bf,fdbffbef,bfffffff,00000000,00000000,00000000,00000000,000124ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,ffd7f7fe,fbfdf7bf,fdbff9ff,fffffffe,00000000,00000000,00000000,00000000,000125ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,ffffff7f,f7bf7faf,bdbffbff,febffffe,00000000,00000000,00000000,00000000,000126ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,fffd7e7f,f7bf7fbf,ffbef9ff,ffbfffff,00000000,00000000,00000000,00000000,000127ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffdffff,bffdffdf,f7fffb3f,ffbffbff,ffbeffff,00000000,00000000,00000000,00000000,000128ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,efffffff,fff5fbff,d7ffff2f,ffaffbdf,ffafffef,00000000,00000000,00000000,00000000,000129ff,00000000,00000000,00000000
ffffffff,ffffffff,ffdfffff,ffffffff,fcfd7fff,77ffff3f,ffbffbbf,efaffdfb,00000000,00000000,00000000,00000000,00012aff,00000000,00000000,00000000
ffffffff,ffffffff,ffdfffff,ffffffff,fffddbdf,e7ffffbf,fdb7fbff,ffaffbfe,00000000,00000000,00000000,00000000,00012bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,bffdffff,77d3ff3f,b7bffbbf,fbbfffef,00000000,00000000,00000000,00000000,00012cff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff7dfbff,f7ffbfbf,fdbffaff,dfbfdfef,00000000,00000000,00000000,00000000,00012dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,f9fdffdf,f7ffef3f,ff8fe3ff,ffbffbff,00000000,00000000,00000000,00000000,00012eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff59ffff,f7ff7fbf,fff7ffef,dfbbfbff,00000000,00000000,00000000,00000000,00012fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fe59fbff,f6f3ffbf,bffff7ff,7fbffdff,00000000,00000000,00000000,00000000,000130ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffd9fffd,f5fffcbf,ffffffff,ffafffff,00000000,00000000,00000000,00000000,000131ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,bfd9ffff,f7dfffbd,febffd7f,f3bfffff,00000000,00000000,00000000,00000000,000132ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ef99ffff,77f7f7bf,fffffdff,ffbffedf,00000000,00000000,00000000,00000000,000133ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffef,ffffffff,bfd9ffff,f5fdf7bf,ff7fddaf,ffbfffff,00000000,00000000,00000000,00000000,000134ff,00000000,00000000,00000000
ffffffff,ffffffff,fffdffff,ffffffff,fbd9ffff,f7f7ffbf,7ffdefff,fb9fffff,00000000,00000000,00000000,00000000,000135ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,7fffffff,fbd9ffff,f7fef7bf,feffcfff,ffbfff7f,00000000,00000000,00000000,00000000,000136ff,00000000,00000000,00000000
ffffffff,ffffffff,efffffff,ffffffff,ffd9fbff,f7ffffff,fbffefff,79bfff7f,00000000,00000000,00000000,00000000,000137ff,00000000,00000000,00000000
